,participant,block_label,trial_block,f_cor,f_inc,cor_option,inc_option,times_seen,rt,accuracy,feedback_type
1415,6,3,58,49,43,4,2,28,1.0466462799608962,1,0
1416,6,3,59,46,35,3,1,30,1.1210159993202071,1,0
1417,6,3,60,50,44,3,1,31,1.1742575230732657,1,0
1418,6,3,61,39,39,2,1,31,1.4135649985817054,1,0
1419,6,3,62,51,35,4,2,30,0.9757161771888148,1,0
1420,6,3,63,64,50,4,3,31,1.7354567228512678,1,0
1421,6,3,64,52,42,4,2,31,1.2366239123839478,1,0
1422,6,3,65,59,47,4,3,32,1.2196272161497743,1,0
1423,6,3,66,62,51,4,3,33,1.4009718444326609,0,0
1424,6,3,67,52,48,4,2,33,1.1630501824938622,1,0
1425,6,3,68,38,31,2,1,34,1.4020586499514138,1,0
1426,6,3,69,46,40,3,1,35,1.1754470699429476,1,0
1427,6,3,70,53,47,4,2,35,1.2818051894280416,1,0
1428,6,3,71,52,34,3,1,36,1.2029906266436683,1,0
1429,6,3,72,37,37,2,1,36,1.115709630414358,1,0
1430,6,3,73,41,36,2,1,37,1.0096778256518064,1,0
1431,6,3,74,56,53,4,3,36,0.997055316830938,1,0
1432,6,3,75,61,36,4,2,37,0.9004436310090114,1,0
1433,6,3,76,50,46,4,2,38,0.8689218336294289,1,0
1434,6,3,77,54,44,4,3,38,1.5318291680987386,1,0
1435,6,3,78,47,54,4,3,39,0.9691028427268976,1,0
1436,6,3,79,37,38,2,1,39,1.3272704558542046,1,0
1437,6,3,80,42,28,3,1,40,1.463699023137906,1,0
1438,7,1,1,56,40,4,2,1,2.0946581983549777,0,0
1439,7,1,2,54,40,4,2,2,1.739800120628047,0,0
1440,7,1,3,56,50,4,3,2,1.127667752000434,1,0
1441,7,1,4,50,46,3,1,1,1.7676237606526684,0,0
1442,7,1,5,54,30,3,1,2,1.7325556112691631,1,0
1443,7,1,6,46,35,4,2,3,1.3920035963132025,1,0
1444,7,1,7,42,30,2,1,3,1.368245606070559,0,0
1445,7,1,8,47,42,3,1,4,1.072865960534159,0,0
1446,7,1,9,44,34,3,1,5,2.0883496315451566,0,0
1447,7,1,10,50,38,2,1,5,1.2266042522921907,0,0
1448,7,1,11,50,38,3,1,6,1.0336512648024154,0,0
1449,7,1,12,49,39,4,2,5,1.6407465421838197,1,0
1450,7,1,13,59,35,4,2,6,1.2105631800474157,1,0
1451,7,1,14,41,28,2,1,8,1.180575471546831,0,0
1452,7,1,15,42,32,3,1,8,1.3887602242848516,1,0
1453,7,1,16,55,37,3,1,9,0.9686203244258422,1,0
1454,7,1,17,38,41,2,1,10,1.1625621615015689,1,0
1455,7,1,18,46,32,3,1,10,1.910920251346056,1,0
1456,7,1,19,58,35,3,1,11,1.3545935425426023,1,0
1457,7,1,20,51,45,4,2,8,1.4419908474239946,1,0
1458,7,1,21,55,48,4,3,9,1.5392076983492868,1,0
1459,7,1,22,60,39,4,2,10,1.0343035573667976,1,0
1460,7,1,23,48,53,4,3,11,1.0385617204958637,1,0
1461,7,1,24,55,42,3,1,13,1.582930756294104,1,0
1462,7,1,25,40,37,2,1,13,1.0893265343808023,1,0
1463,7,1,26,37,33,2,1,14,1.3859264551226715,1,0
1464,7,1,27,49,33,3,1,15,1.124568082311043,1,0
1465,7,1,28,42,39,2,1,16,1.0497073558188958,1,0
1466,7,1,29,50,56,4,3,13,1.2231267239587849,1,0
1467,7,1,30,58,48,4,3,14,1.5218791077621745,1,0
1468,7,1,31,52,36,3,1,18,1.267603792512887,1,0
1469,7,1,32,47,46,4,2,14,1.9539387923611,1,0
1470,7,1,33,34,36,2,1,18,1.3834391417182132,1,0
1471,7,1,34,56,47,4,3,16,1.3633805480282035,1,0
1472,7,1,35,51,49,4,3,17,1.6149722818327064,1,0
1473,7,1,36,54,57,4,3,18,2.8642620475295644,0,0
1474,7,1,37,53,43,4,2,17,1.4096533838145433,1,0
1475,7,1,38,59,50,4,3,19,1.4399356650430946,0,0
1476,7,1,39,55,51,4,3,20,1.5563089593459836,0,0
1477,7,1,40,52,36,4,2,19,0.9173377042510538,1,0
1478,7,1,41,62,43,4,2,20,1.4015121855146615,1,0
1479,7,1,42,60,31,3,1,22,1.3906297200330755,1,0
1480,7,1,43,30,40,2,1,21,1.12307269051405,1,0
1481,7,1,44,47,36,3,1,23,1.3803517601147632,1,0
1482,7,1,45,48,51,4,3,23,1.8607640390529243,1,0
1483,7,1,46,40,44,3,1,25,1.127747283223698,1,0
1484,7,1,47,49,43,4,3,25,1.2241241069377793,1,0
1485,7,1,48,58,41,4,2,22,1.8082867438517949,0,0
1486,7,1,49,61,53,4,3,26,1.3829834585296794,1,0
1487,7,1,50,56,26,3,1,27,1.3759655960900543,1,0
1488,7,1,51,53,39,4,2,24,1.5577500787633198,1,0
1489,7,1,52,60,37,4,2,25,1.5837349432547398,1,0
1490,7,1,53,42,39,2,1,25,1.5330674100503074,1,0
1491,7,1,54,38,37,2,1,26,1.2702177414703328,1,0
1492,7,1,55,44,29,2,1,27,1.846067488216249,1,0
1493,7,1,56,50,44,4,2,27,2.2010405960813846,1,0
1494,7,1,57,44,34,3,1,29,1.2118172474893072,1,0
1495,7,1,58,55,36,4,2,28,1.7317811205164162,1,0
1496,7,1,59,37,43,2,1,29,1.0998410399545264,1,0
1497,7,1,60,48,39,2,1,30,1.4648640954756047,1,0
1498,7,1,61,48,33,3,1,31,1.4851616241708143,1,0
1499,7,1,62,43,31,2,1,32,1.8650880799762035,1,0
1500,7,1,63,52,52,4,3,31,1.1835198334827055,1,0
1501,7,1,64,53,34,4,2,31,1.2732071597215509,1,0
1502,7,1,65,54,46,4,3,32,0.9703031095341428,1,0
1503,7,1,66,40,40,2,1,33,1.4600167868907192,1,0
1504,7,1,67,46,41,2,1,34,1.4508369039895117,1,0
1505,7,1,68,64,52,4,3,33,1.2310917930265075,1,0
1506,7,1,69,51,35,3,1,35,1.2211203525860128,1,0
1507,7,1,70,32,38,2,1,36,1.6255775827080468,1,0
1508,7,1,71,41,35,2,1,37,1.1393349483064412,1,0
1509,7,1,72,54,45,4,3,35,1.320630638226021,1,0
1510,7,1,73,51,47,4,2,36,1.0551083109444337,1,0
1511,7,1,74,45,36,3,1,38,1.7709302797895816,1,0
1512,7,1,75,57,54,4,3,37,1.108468641657737,1,0
1513,7,1,76,38,34,2,1,39,1.1241943196955615,1,0
1514,7,1,77,44,45,4,2,38,1.7790458779104483,1,0
1515,7,1,78,57,53,4,3,38,1.0569754173427557,1,0
1516,7,1,79,52,33,4,2,39,1.1217984842646729,1,0
1517,7,1,80,57,49,4,3,40,1.1107579803438057,1,0
1518,7,2,1,52,52,4,3,1,2.3962347939202573,0,0
1519,7,2,2,40,41,2,1,1,1.5642781244421258,1,0
1520,7,2,3,35,33,2,1,2,1.1954167487294851,1,0
1521,7,2,4,45,44,3,1,2,1.6342447793554131,1,0
1522,7,2,5,62,50,4,3,2,1.1419898575504703,0,0
1523,7,2,6,49,53,4,3,3,1.1358065609504138,1,0
1524,7,2,7,37,29,2,1,3,1.4034878366724115,1,0
1525,7,2,8,50,36,3,1,5,1.4897515656216456,1,0
1526,7,2,9,55,47,4,3,5,1.1381924976458322,0,0
1527,7,2,10,55,35,3,1,6,1.7205016815905765,1,0
1528,7,2,11,49,45,4,2,4,1.052957213225909,1,0
1529,7,2,12,34,38,2,1,6,1.2156757064881276,1,0
1530,7,2,13,54,40,4,3,7,1.1316763987169909,1,0
1531,7,2,14,60,56,4,3,8,1.2219330729396916,1,0
1532,7,2,15,48,32,3,1,9,1.662650738121556,1,0
1533,7,2,16,51,46,4,2,7,1.1336179163024551,1,0
1534,7,2,17,61,40,4,2,8,0.887180693232267,1,0
1535,7,2,18,43,31,2,1,8,1.451521282111571,1,0
1536,7,2,19,52,57,4,3,10,0.9114967673799584,1,0
1537,7,2,20,59,43,4,3,11,1.1570837231672613,1,0
1538,7,2,21,46,41,3,1,11,1.6848191279077582,1,0
1539,7,2,22,50,40,4,2,10,0.9986319264271516,1,0
1540,7,2,23,54,39,4,2,11,1.1604704561987091,1,0
1541,7,2,24,57,51,4,3,14,1.1499405905176443,1,0
1542,7,2,25,56,56,4,3,15,1.1153161775723677,1,0
1543,7,2,26,42,32,3,1,13,1.680618309179863,1,0
1544,7,2,27,42,40,2,1,11,1.819590076278245,1,0
1545,7,2,28,51,38,3,1,15,1.7764653798537893,1,0
1546,7,2,29,53,35,4,2,14,1.4061263618013982,1,0
1547,7,2,30,48,49,4,3,17,0.9529219532460048,1,0
1548,7,2,31,51,30,3,1,16,1.970145071094976,1,0
1549,7,2,32,55,42,4,2,15,1.3659504646775529,1,0
1550,7,2,33,50,34,3,1,17,1.1416365750783368,1,0
1551,7,2,34,38,37,2,1,15,1.2661319528806416,1,0
1552,7,2,35,38,39,2,1,16,1.6024350207719635,1,0
1553,7,2,36,48,31,3,1,19,1.5850596671907624,1,0
1554,7,2,37,44,37,2,1,17,1.3799325998484164,1,0
1555,7,2,38,51,52,4,3,20,1.4904530105300182,1,0
1556,7,2,39,46,35,3,1,21,1.4305786289021398,1,0
1557,7,2,40,56,46,4,2,18,1.7798906838218045,1,0
1558,7,2,41,39,39,2,1,19,1.6117650913909074,1,0
1559,7,2,42,38,26,2,1,20,1.546623558240526,1,0
1560,7,2,43,64,48,4,2,20,1.228293181443405,0,0
1561,7,2,44,36,42,2,1,22,2.019320967195199,1,0
1562,7,2,45,43,33,2,1,23,1.5458282460087958,1,0
1563,7,2,46,52,36,3,1,24,1.801181499467475,1,0
1564,7,2,47,46,49,4,3,23,0.9857188547366604,1,0
1565,7,2,48,51,32,4,2,23,1.1161367486477047,1,0
1566,7,2,49,53,35,3,1,26,1.5932309030345095,1,0
1567,7,2,50,45,46,3,1,27,1.7055054379900412,1,0
1568,7,2,51,53,28,3,1,28,1.3637655747224926,1,0
1569,7,2,52,60,44,4,2,24,1.2341095421425052,1,0
1570,7,2,53,37,33,2,1,27,1.5679577235227953,1,0
1571,7,2,54,54,55,4,3,27,1.193497076630365,1,0
1572,7,2,55,47,50,4,2,26,1.0445808346134982,1,0
1573,7,2,56,47,37,2,1,28,0.9580983094665498,1,0
1574,7,2,57,36,39,2,1,29,1.220232197038058,1,0
1575,7,2,58,44,34,3,1,31,1.3252905534998265,1,0
1576,7,2,59,34,30,2,1,31,1.6919192522561843,1,0
1577,7,2,60,44,48,4,3,29,0.9911133244836492,1,0
1578,7,2,61,50,42,3,1,33,1.27963280468407,1,0
1579,7,2,62,42,36,2,1,32,1.1748772130074483,1,0
1580,7,2,63,57,40,4,2,29,1.1651324194865538,1,0
1581,7,2,64,55,60,4,3,31,1.1421909042906009,1,0
1582,7,2,65,53,47,4,3,32,0.991960178409272,1,0
1583,7,2,66,56,49,4,3,33,1.3235476933045902,1,0
1584,7,2,67,53,41,4,2,32,1.3833715572452547,0,0
1585,7,2,68,54,40,3,1,36,1.4015244736006025,1,0
1586,7,2,69,58,44,4,3,35,1.2364080968930011,1,0
1587,7,2,70,52,33,4,2,33,1.0711268550317072,1,0
1588,7,2,71,58,34,3,1,37,1.7568259464301264,1,0
1589,7,2,72,59,47,4,3,37,1.5110079063592818,1,0
1590,7,2,73,54,41,4,2,35,1.1370548256847997,1,0
1591,7,2,74,43,38,2,1,36,1.793340676602611,1,0
1592,7,2,75,48,39,4,2,36,1.2051533501930862,1,0
1593,7,2,76,57,41,4,2,37,1.1471194507771545,1,0
1594,7,2,77,50,30,4,2,38,1.215712912081699,1,0
1595,7,2,78,37,36,2,1,39,1.9468379853410624,1,0
1596,7,2,79,54,43,3,1,40,1.4344442559511208,1,0
1597,7,2,80,58,45,4,2,40,1.313931924686358,1,0
1598,7,3,1,47,30,4,2,1,1.205199089179814,0,0
1599,7,3,2,56,48,4,3,1,0.9533103932972152,1,0
1600,7,3,3,51,36,3,1,1,1.4599218955602282,1,0
1601,7,3,4,52,41,4,2,2,1.1978078054603432,1,0
1602,7,3,5,56,50,4,3,3,1.514238990301692,1,0
1603,7,3,6,39,35,2,1,2,1.5622482009046053,1,0
1604,7,3,7,40,34,2,1,3,2.400758857576648,0,0
1605,7,3,8,58,54,4,3,4,1.3298514814139253,1,0
1606,7,3,9,54,50,4,3,5,1.404349709369626,1,0
1607,7,3,10,48,36,4,2,6,1.36658944514852,1,0
1608,7,3,11,45,37,3,1,5,1.6672478476223205,0,0
1609,7,3,12,54,43,4,2,7,1.2084284664433649,1,0
1610,7,3,13,59,48,4,3,8,1.0755771901722255,1,0
1611,7,3,14,51,42,4,2,8,1.1546824263643884,1,0
1612,7,3,15,44,55,4,3,9,1.3321752950078007,1,0
1613,7,3,16,37,33,2,1,6,2.210383296122245,1,0
1614,7,3,17,59,45,4,3,10,1.3766786464127565,1,0
1615,7,3,18,50,38,3,1,8,1.8373135922956865,0,0
1616,7,3,19,57,39,3,1,9,0.9676208934324676,1,0
1617,7,3,20,42,34,2,1,8,1.7688419878436434,0,0
1618,7,3,21,44,46,3,1,10,2.2466297364171623,1,0
1619,7,3,22,54,46,4,3,13,1.0621985365573892,1,0
1620,7,3,23,56,39,4,2,12,1.0857896136319596,1,0
1621,7,3,24,53,33,3,1,12,1.6883062136412263,1,0
1622,7,3,25,45,37,2,1,11,2.0879905463659725,0,0
1623,7,3,26,40,30,2,1,12,1.2393944431225918,1,0
1624,7,3,27,60,47,4,3,15,0.9795642303374734,1,0
1625,7,3,28,51,39,3,1,14,1.3358712782032849,1,0
1626,7,3,29,47,36,3,1,15,1.4515284501617316,1,0
1627,7,3,30,51,41,4,2,14,1.0477590115192472,1,0
1628,7,3,31,58,40,3,1,16,1.5272769908663122,1,0
1629,7,3,32,58,40,4,2,15,1.2478899479019674,1,0
1630,7,3,33,34,29,2,1,15,1.9643215423459424,1,0
1631,7,3,34,42,43,3,1,18,1.370524022013342,1,0
1632,7,3,35,50,47,4,2,17,1.076797124041832,1,0
1633,7,3,36,53,30,3,1,19,1.4388877643773412,1,0
1634,7,3,37,49,42,3,1,20,1.005515302592357,1,0
1635,7,3,38,57,44,4,2,18,1.093902822402697,1,0
1636,7,3,39,35,32,2,1,19,1.0691836307676112,1,0
1637,7,3,40,50,38,2,1,20,2.033492543691864,1,0
1638,7,3,41,53,38,4,2,20,1.0728765419414683,1,0
1639,7,3,42,34,31,2,1,21,1.349828837202267,1,0
1640,7,3,43,45,26,2,1,22,1.1025102852986493,1,0
1641,7,3,44,60,53,4,3,21,1.6728211772872328,1,0
1642,7,3,45,49,46,4,3,22,0.9734741183897312,1,0
1643,7,3,46,51,37,3,1,24,1.4835822637862748,1,0
1644,7,3,47,57,54,4,3,24,1.1452035333709318,1,0
1645,7,3,48,50,33,4,2,23,1.1864901369337986,1,0
1646,7,3,49,41,35,2,1,24,1.4271809731278609,1,0
1647,7,3,50,53,40,4,3,25,1.5719336020101764,1,0
1648,7,3,51,61,36,4,2,25,1.0983633976150031,1,0
1649,7,3,52,53,56,4,3,27,1.4391966732057426,1,0
1650,7,3,53,55,46,4,2,27,1.2977300833167646,1,0
1651,7,3,54,64,35,4,2,28,1.0838788162614037,1,0
1652,7,3,55,48,41,3,1,27,1.1900492445045074,1,0
1653,7,3,56,52,43,4,2,29,1.3335150377158698,1,0
1654,7,3,57,50,39,3,1,28,1.5475734955543885,1,0
1655,7,3,58,54,55,4,3,30,1.3746579389398903,1,0
1656,7,3,59,52,56,4,3,31,1.1209284195099372,1,0
1657,7,3,60,49,34,3,1,30,1.44936165099989,1,0
1658,7,3,61,38,44,2,1,29,1.2684250462596085,1,0
1659,7,3,62,43,33,2,1,30,1.1267335161298888,1,0
1660,7,3,63,55,37,4,2,32,2.3926323367127225,1,0
1661,7,3,64,51,48,4,2,33,1.3360699355935142,1,0
1662,7,3,65,44,40,2,1,32,1.3707090259747474,1,0
1663,7,3,66,39,36,2,1,33,1.2837718416460575,1,0
1664,7,3,67,60,36,3,1,33,1.300051166224648,1,0
1665,7,3,68,48,47,4,3,34,1.2329636781244062,1,0
1666,7,3,69,46,28,2,1,34,1.3293555206105343,1,0
1667,7,3,70,32,32,2,1,35,1.4727868389136347,1,0
1668,7,3,71,43,41,3,1,35,1.4645179810538589,1,0
1669,7,3,72,40,31,2,1,37,1.413988688816744,1,0
1670,7,3,73,38,38,2,1,38,1.6872938118906404,1,0
1671,7,3,74,52,42,3,1,37,1.570444695591732,1,0
1672,7,3,75,55,37,4,2,37,1.2791238731228989,1,0
1673,7,3,76,52,35,3,1,38,1.3289926807381107,1,0
1674,7,3,77,62,49,4,3,37,1.215040822045694,1,0
1675,7,3,78,49,42,4,2,39,1.1174618139193626,1,0
1676,7,3,79,57,52,4,3,39,1.2851713181053128,1,0
1677,7,3,80,46,44,4,3,40,0.8288447117026863,1,0
1678,8,1,1,34,37,2,1,1,2.2279846139508663,1,0
1679,8,1,2,41,35,2,1,2,2.2153623602953303,1,0
1680,8,1,3,51,51,4,3,1,1.5749189242328612,0,0
1681,8,1,4,55,43,4,3,2,1.971865744468687,0,0
1682,8,1,5,53,48,4,2,3,1.6452016560247102,1,0
1683,8,1,6,47,33,3,1,3,2.448568045446791,1,0
1684,8,1,7,52,46,3,1,4,1.6258564539925828,1,0
1685,8,1,8,38,32,2,1,4,2.567150805876736,1,0
1686,8,1,9,54,48,4,3,4,1.9909583580661088,0,0
1687,8,1,10,48,51,4,3,5,2.1611213834203227,0,0
1688,8,1,11,60,45,4,3,6,1.3906420081189026,0,0
1689,8,1,12,61,33,4,2,6,1.994476505350576,0,0
1690,8,1,13,43,38,2,1,6,1.8769170694145032,1,0
1691,8,1,14,46,41,4,2,7,2.149070867098544,1,0
1692,8,1,15,50,58,4,3,8,1.47737541502147,0,0
1693,8,1,16,54,35,3,1,8,1.5540076739098367,1,0
1694,8,1,17,38,37,2,1,8,2.0494349699129093,1,0
1695,8,1,18,57,50,4,3,10,2.00604198361134,0,0
1696,8,1,19,50,30,3,1,10,2.310458833717348,1,0
1697,8,1,20,50,53,4,3,11,1.9511080952206608,0,0
1698,8,1,21,44,39,3,1,11,1.4499951700995553,1,0
1699,8,1,22,57,34,3,1,12,2.6203903037439886,0,0
1700,8,1,23,58,36,4,2,10,1.67881161920468,1,0
1701,8,1,24,49,44,4,2,11,3.2001940834911693,1,0
1702,8,1,25,59,37,4,2,12,1.820042004773768,1,0
1703,8,1,26,52,42,3,1,13,1.5306995641485628,1,0
1704,8,1,27,42,41,2,1,12,2.8762122111488684,1,0
1705,8,1,28,64,40,4,2,14,2.383174606533885,1,0
1706,8,1,29,53,34,4,2,15,2.9234066533840632,1,0
1707,8,1,30,48,36,3,1,15,2.1400821322013144,1,0
1708,8,1,31,43,26,2,1,15,1.986957903407074,1,0
1709,8,1,32,49,38,3,1,16,1.9983639778856737,1,0
1710,8,1,33,54,29,3,1,17,2.1742238964361604,1,0
1711,8,1,34,54,60,4,3,18,1.9315481930198075,1,0
1712,8,1,35,37,43,2,1,17,2.414808577220356,1,0
1713,8,1,36,47,33,3,1,19,2.807684286302901,1,0
1714,8,1,37,32,40,2,1,18,1.9035624185275992,1,0
1715,8,1,38,44,28,3,1,21,1.400452338098603,1,0
1716,8,1,39,55,41,4,2,18,1.4533972632384575,1,0
1717,8,1,40,36,39,2,1,20,1.6517348217389554,1,0
1718,8,1,41,50,41,3,1,22,1.4332942959049433,1,0
1719,8,1,42,49,55,4,3,21,1.3126771745728547,1,0
1720,8,1,43,56,49,4,3,22,1.677999922858362,0,0
1721,8,1,44,51,51,4,3,23,1.8609995607012024,0,0
1722,8,1,45,57,43,4,2,21,2.8013484126349795,0,0
1723,8,1,46,48,39,4,2,22,1.5979710322026222,1,0
1724,8,1,47,44,34,2,1,23,1.9174817479256487,1,0
1725,8,1,48,57,47,4,3,25,3.0154253026025803,1,0
1726,8,1,49,52,45,4,2,24,2.5231215697890548,1,0
1727,8,1,50,39,40,2,1,24,2.8435228304106204,0,0
1728,8,1,51,37,31,2,1,25,2.0512194730667943,0,0
1729,8,1,52,58,42,4,2,26,1.5002462737229507,1,0
1730,8,1,53,45,32,2,1,27,1.823920602580074,1,0
1731,8,1,54,59,35,4,2,27,1.7681272308423104,1,0
1732,8,1,55,52,40,4,2,28,2.6049370116129467,1,0
1733,8,1,56,42,39,2,1,29,2.505288485005168,0,0
1734,8,1,57,38,37,2,1,30,1.2094227774009596,1,0
1735,8,1,58,42,31,3,1,28,2.2001749686910443,1,0
1736,8,1,59,54,40,4,2,30,1.5234482280748125,1,0
1737,8,1,60,53,30,3,1,29,3.1177993949481784,1,0
1738,8,1,61,62,53,4,3,29,2.186444056611436,0,0
1739,8,1,62,39,42,2,1,32,1.9019427805278608,1,0
1740,8,1,63,46,36,2,1,33,1.7385166983140152,0,0
1741,8,1,64,46,36,3,1,32,1.4975500628570444,1,0
1742,8,1,65,56,35,4,2,33,2.0312301705280333,1,0
1743,8,1,66,53,40,4,3,31,2.0219792897964908,0,0
1744,8,1,67,56,56,4,3,32,1.879436809712388,0,0
1745,8,1,68,49,34,3,1,34,1.2964753332034888,1,0
1746,8,1,69,51,47,4,2,35,2.2501567584304207,1,0
1747,8,1,70,47,50,4,3,34,2.0387218069495248,0,0
1748,8,1,71,56,36,3,1,35,1.5358721656757552,1,0
1749,8,1,72,50,35,2,1,37,2.2812893069422,0,0
1750,8,1,73,48,38,3,1,37,2.13560380753188,1,0
1751,8,1,74,60,55,4,3,36,2.3120061085437555,0,0
1752,8,1,75,54,40,4,2,37,2.474768634114298,0,0
1753,8,1,76,52,46,4,2,38,2.0461182107046625,0,0
1754,8,1,77,45,33,3,1,38,1.0952343730532448,1,0
1755,8,1,78,44,52,4,3,39,1.3963904430092953,0,0
1756,8,1,79,30,44,2,1,40,2.2313081998745474,1,0
1757,8,1,80,55,46,4,3,40,1.110488666459787,0,0
1758,8,2,1,51,38,4,2,1,2.0423686378007915,0,0
1759,8,2,2,40,30,2,1,1,2.570594200637061,0,0
1760,8,2,3,56,46,4,2,2,1.4518363349834544,1,0
1761,8,2,4,54,50,4,3,2,1.4622760880329224,1,0
1762,8,2,5,39,41,2,1,3,2.1021754349549155,1,0
1763,8,2,6,55,47,4,3,3,1.2730958842766995,1,0
1764,8,2,7,52,48,4,3,4,1.0293483866935276,1,0
1765,8,2,8,54,51,4,3,5,1.0891886347490072,1,0
1766,8,2,9,60,40,3,1,4,1.5896386858985352,1,0
1767,8,2,10,39,33,2,1,4,2.7152178046171684,0,0
1768,8,2,11,57,43,4,2,6,1.2377451089150782,1,0
1769,8,2,12,45,31,2,1,6,3.1064260886987536,1,0
1770,8,2,13,37,36,2,1,7,2.402675798990458,0,0
1771,8,2,14,52,30,4,2,8,1.620038727951396,1,0
1772,8,2,15,50,47,4,2,9,0.9499055694723212,1,0
1773,8,2,16,60,39,4,2,10,0.9024172371809982,1,0
1774,8,2,17,49,35,3,1,6,1.7195213653976682,1,0
1775,8,2,18,57,39,3,1,7,2.0454744515327548,1,0
1776,8,2,19,51,49,4,3,9,1.044752526481716,1,0
1777,8,2,20,42,38,2,1,10,2.9564899355455045,0,0
1778,8,2,21,60,48,4,2,12,0.9615304401486356,1,0
1779,8,2,22,42,36,3,1,9,1.975220391942457,1,0
1780,8,2,23,37,38,2,1,12,1.5741737883518,0,0
1781,8,2,24,56,52,4,3,11,1.068174642374288,1,0
1782,8,2,25,52,32,3,1,11,1.4199132529392955,0,0
1783,8,2,26,46,29,3,1,12,1.4460397717557498,1,0
1784,8,2,27,43,44,2,1,14,1.7439917232914013,0,0
1785,8,2,28,47,33,3,1,14,1.2547480652237937,1,0
1786,8,2,29,34,36,2,1,16,1.8625427394990768,0,0
1787,8,2,30,48,34,4,2,15,1.2450879229618297,1,0
1788,8,2,31,51,37,3,1,15,1.652390868996008,1,0
1789,8,2,32,44,50,4,2,16,1.2085902595754303,1,0
1790,8,2,33,57,56,4,3,15,0.9679557437757468,1,0
1791,8,2,34,54,44,4,3,16,0.9239510838606292,1,0
1792,8,2,35,58,40,4,3,17,1.220690952248333,1,0
1793,8,2,36,53,34,3,1,18,1.7289586154338394,0,0
1794,8,2,37,52,38,4,2,19,0.8717052142783359,1,0
1795,8,2,38,59,53,4,3,19,0.9773482788323236,1,0
1796,8,2,39,59,45,4,2,20,0.9964490844868124,1,0
1797,8,2,40,46,46,4,2,21,0.8763996044599479,1,0
1798,8,2,41,58,40,4,2,22,0.9510128625543076,1,0
1799,8,2,42,33,33,2,1,21,2.4961082607687786,1,0
1800,8,2,43,47,50,4,3,22,0.9058869147929728,1,0
1801,8,2,44,54,45,4,3,23,0.970583004826949,1,0
1802,8,2,45,52,43,3,1,21,2.2826884420646816,1,0
1803,8,2,46,53,43,4,3,24,1.0681814690888132,1,0
1804,8,2,47,41,37,2,1,22,1.816248399562028,1,0
1805,8,2,48,53,26,3,1,23,1.592373126365601,1,0
1806,8,2,49,50,36,4,2,26,0.8850207207842686,1,0
1807,8,2,50,48,34,3,1,24,1.7993478439702812,1,0
1808,8,2,51,54,42,3,1,25,1.3035164064722269,1,0
1809,8,2,52,54,38,3,1,26,0.9188180772771376,1,0
1810,8,2,53,44,28,2,1,26,3.0865879978855446,0,0
1811,8,2,54,37,46,2,1,27,1.400263238107982,1,0
1812,8,2,55,57,41,4,2,28,1.2685991274775006,1,0
1813,8,2,56,40,31,2,1,28,2.9659408390098183,1,0
1814,8,2,57,49,42,4,2,29,1.0439753050432046,1,0
1815,8,2,58,62,35,4,2,30,0.9840036427349332,1,0
1816,8,2,59,61,46,4,3,29,0.9363647813897842,1,0
1817,8,2,60,42,35,2,1,30,1.655309630753436,1,0
1818,8,2,61,53,55,4,3,30,1.1070616558126858,1,0
1819,8,2,62,55,48,4,3,31,1.4935851071131765,0,0
1820,8,2,63,56,39,3,1,30,3.1435077775058744,0,0
1821,8,2,64,36,41,2,1,32,2.030190803255209,1,0
1822,8,2,65,49,45,4,3,33,0.9122507779893568,1,0
1823,8,2,66,55,51,4,3,34,0.958905568449154,1,0
1824,8,2,67,41,35,2,1,33,1.3401884924123806,1,0
1825,8,2,68,53,44,4,3,35,1.238175191923801,1,0
1826,8,2,69,51,40,4,2,36,1.2667924375018629,1,0
1827,8,2,70,35,37,2,1,34,1.5885180807235884,1,0
1828,8,2,71,43,34,2,1,35,1.1855408822912068,1,0
1829,8,2,72,64,58,4,3,36,0.9451255040248724,1,0
1830,8,2,73,50,30,3,1,35,1.668254446665742,1,0
1831,8,2,74,49,39,3,1,36,2.088486848505454,1,0
1832,8,2,75,50,32,3,1,37,1.4375483630055896,1,0
1833,8,2,76,38,42,2,1,38,1.2557778750961006,1,0
1834,8,2,77,48,44,4,2,39,1.9310303867296168,1,0
1835,8,2,78,56,32,4,2,40,1.1064452034997885,1,0
1836,8,2,79,47,36,3,1,39,1.348376112369806,1,0
1837,8,2,80,55,40,3,1,40,2.0900737182764715,1,0
1838,8,3,1,56,42,3,1,1,1.6039430419905332,0,0
1839,8,3,2,49,28,3,1,2,1.5447417744062475,1,0
1840,8,3,3,50,30,4,2,1,2.6242678775442982,1,0
1841,8,3,4,59,50,4,3,2,1.5140065406749272,1,0
1842,8,3,5,43,35,2,1,2,2.3419545634360475,0,0
1843,8,3,6,48,41,2,1,3,2.0295152998614867,1,0
1844,8,3,7,49,48,4,3,3,1.4144819189350528,1,0
1845,8,3,8,54,36,4,2,4,1.506852826618342,1,0
1846,8,3,9,55,36,3,1,5,1.3825714663134931,0,0
1847,8,3,10,40,44,2,1,5,1.891737866453696,1,0
1848,8,3,11,55,38,4,2,5,1.4128650116208517,1,0
1849,8,3,12,45,35,2,1,7,1.6360047063371894,1,0
1850,8,3,13,54,49,4,3,6,2.9732078765264305,1,0
1851,8,3,14,34,39,2,1,8,2.0844693270601056,1,0
1852,8,3,15,34,46,2,1,9,2.030622251607383,1,0
1853,8,3,16,47,26,2,1,10,2.4230091679364705,0,0
